char	code	code_short	code_more	units	flag
踮	khok			〖󰃏※󰂾※󰃫※󰃏〗	
踯	khub			〖󰃏※󰂾※󰄕※󰂏〗	
踺	khvp			〖󰃏※󰂾※󰁬※󰃯〗	
踞	khnd			〖󰃏※󰂾※󰃡※󰂟〗	
蝽	jdwj			〖󰃍※󰂜※󰄤※󰃊〗	
蝾	japs			〖󰃍※󰄖※󰃱※󰄅〗	
蝻	jfmf			〖󰃍※󰂱※󰃜※󰂱〗	
蝰	jdff			〖󰃍※󰂝※󰂮※󰂮〗	
蝮	jtjt			〖󰃍※󰁿※󰃋※󰄐〗	
螋	jehc			〖󰃍※󰂪※󰂺※󰂘〗	
蝓	jwgj			〖󰃍※󰄤※󰂶※󰃉〗	
蝣	jytb			〖󰃍※󰄸※󰁿※󰂍〗	
蝼	jovg			〖󰃍※󰃪※󰄟※󰀝〗	横·左右〔一 ⿰〕
噗	koug			〖󰃏※󰃬※󰄕※󰂹〗	
嘬	kjbc			〖󰃏※󰃋※󰂐※󰂘〗	
颚	kkfm			〖󰃏※󰃏※󰂭※󰃚〗	
噍	kwyo			〖󰃏※󰄥※󰁷※󰃨〗	
噢	ktmd			〖󰃏※󰄋※󰀿※󰂝〗	
噙	kwyc			〖󰃏※󰄤※󰄶※󰂙〗	
噜	kqgj			〖󰃏※󰁢※󰂶※󰃊〗	
噌	kulj			〖󰃏※󰄒※󰀺※󰃊〗	
噔	kwgu			〖󰃏※󰄧※󰂶※󰄕〗	
颛	mdmm			〖󰃘※󰂢※󰃜※󰃚〗	
幞	mhog			〖󰃜※󰂺※󰃬※󰂹〗	
幡	mhtl			〖󰃜※󰂺※󰄋※󰃐〗	
嶙	moqg			〖󰃘※󰃪※󰃹※󰂅〗	
嶝	mwgu			〖󰃘※󰄧※󰂶※󰄕〗	
骺	merk			〖󰀾※󰂧※󰃼※󰃏〗	
骼	metk			〖󰀾※󰂧※󰄐※󰃏〗	
骸	meyw	mey		〖󰀾※󰂧※󰄶※󰄤〗	
镊	qbcc	qbc		〖󰃵※󰂐※󰂘※󰂘〗	
镉	qgkh			〖󰃵※󰂶※󰃏※󰂺〗	
镌	qwyb			〖󰃵※󰄥※󰁷※󰂖〗	
镍	qths			〖󰃵※󰄋※󰂼※󰄅〗	
镏	qqyl			〖󰃵※󰁚※󰄼※󰃐〗	
镒	quwl			〖󰃵※󰄕※󰄦※󰃕〗	
镓	qpge			〖󰃵※󰃰※󰂶※󰀓〗	
镔	qprw			〖󰃵※󰃰※󰄁※󰄦〗	
稷	tlwt			〖󰄌※󰃐※󰄦※󰄐〗	
箴	tdgk			〖󰄍※󰂤※󰂶※󰃏〗	
篑	tkhm			〖󰄍※󰃏※󰂺※󰃚〗	
篁	trgf			〖󰄍※󰃽※󰂷※󰀘〗	横·上下〔一 ⿱〕
篌	twnd			〖󰄍※󰄥※󰁄※󰂝〗	
篆	txeu	txe		〖󰄍※󰄰※󰀓※󰁧〗	捺·上下〔丶 ⿱〕
牖	thgs			〖󰄋※󰂺※󰂶※󰄊〗	
儋	wqdy			〖󰄥※󰃸※󰂡※󰄳〗	
徵	tmgt			〖󰄎※󰃘※󰂶※󰄏〗	
磐	tuwd			〖󰄋※󰁪※󰄨※󰂠〗	
虢	efhw			〖󰂦※󰂳※󰃀※󰄨〗	
鹞	etfg			〖󰂦※󰁿※󰂱※󰂶〗	
膘	esfi			〖󰂧※󰄈※󰂭※󰃅〗	
滕	eugi			〖󰂧※󰄒※󰂹※󰃃〗	
鲠	qggr			〖󰁢※󰀞※󰂶※󰄄〗	
鲡	qggy			〖󰁢※󰀞※󰂶※󰄼〗	
鲢	qglp			〖󰁢※󰀞※󰃖※󰃮〗	
鲣	qgjf			〖󰁢※󰀞※󰀭※󰂮〗	
鲥	qgjf			〖󰁢※󰀞※󰃊※󰂳〗	
鲧	qgti			〖󰁢※󰀞※󰄋※󰃅〗	
鲩	qgpq			〖󰁢※󰀞※󰃰※󰃺〗	
獗	qtdw			〖󰃻※󰁥※󰂡※󰄤〗	
獠	qtdi			〖󰃻※󰁥※󰂝※󰃅〗	
觯	qeuf			〖󰃸※󰂨※󰄒※󰂱〗	
馓	qnat			〖󰄾※󰁐※󰁺※󰄏〗	
馔	qnnw			〖󰄾※󰁐※󰃠※󰄦〗	
麾	osse			〖󰃫※󰄅※󰄅※󰂬〗	
廛	ojff			〖󰃫※󰃋※󰂮※󰂮〗	
瘛	udhn			〖󰄛※󰂜※󰂺※󰃢〗	
瘼	uajd			〖󰄛※󰄖※󰃋※󰂝〗	
瘢	utuc			〖󰄛※󰄋※󰁪※󰂘〗	
瘠	uiwe			〖󰄛※󰀪※󰄤※󰂧〗	
齑	yjhg			〖󰄷※󰀯※󰂺※󰂶〗	
羯	ujqn			〖󰄝※󰃋※󰃷※󰄃〗	
羰	umdo			〖󰄝※󰃘※󰁼※󰃩〗	
𥻗	osjg			〖󰃪※󰄅※󰃊※󰂶〗	
遴	oqgp			〖󰃪※󰃹※󰂅※󰃮〗	
糌	othj			〖󰃪※󰄐※󰂿※󰃊〗	
糍	ouxx			〖󰃪※󰄕※󰄩※󰄩〗	
糅	ocns			〖󰃪※󰁻※󰃦※󰄅〗	
熜	otln			〖󰃩※󰄋※󰃒※󰃢〗	
熵	oyuk			〖󰃩※󰄶※󰄒※󰃏〗	
熠	onrg			〖󰃩※󰃥※󰃽※󰀝〗	横·左右〔一 ⿰〕
澍	ifkf			〖󰃁※󰂯※󰃏※󰂳〗	
澌	idwr			〖󰃁※󰀎※󰄦※󰄀〗	
潸	isse			〖󰃁※󰄅※󰄅※󰂧〗	
潦	idui			〖󰃁※󰂝※󰄒※󰃅〗	
潲	itie			〖󰃁※󰄌※󰃆※󰂧〗	
鋈	itdq			〖󰃁※󰄋※󰂝※󰃴〗	
潟	ieqo			〖󰃁※󰂪※󰃷※󰃨〗	
潼	iujf			〖󰃁※󰄓※󰃋※󰂮〗	
潺	inbb			〖󰃁※󰃡※󰂍※󰂍〗	
憬	njyi			〖󰃣※󰃋※󰁸※󰃅〗	
憧	nujf			〖󰃣※󰄓※󰃋※󰂮〗	
寮	pdui			〖󰃰※󰂝※󰄒※󰃅〗	
窳	pwry			〖󰃰※󰄦※󰃼※󰂃〗	
谳	yfmd			〖󰄵※󰂱※󰃜※󰂣〗	
褴	pujl			〖󰃳※󰁧※󰀭※󰃕〗	
褟	pujn			〖󰃳※󰁧※󰃋※󰃥〗	
褫	purw			〖󰃳※󰁧※󰃼※󰄨〗	
谵	yqdy			〖󰄵※󰃸※󰂡※󰄳〗	
熨	nfio			〖󰃡※󰂭※󰃅※󰃩〗	
屦	ntov			〖󰃡※󰄎※󰃪※󰄟〗	
嬉	vfkk			〖󰄟※󰂯※󰃏※󰃏〗	
勰	eeen			〖󰂫※󰂫※󰂫※󰃢〗	
戮	nwea	nwe		〖󰃥※󰄤※󰂥※󰂇〗	
蝥	cnhj			〖󰁻※󰃦※󰂻※󰃍〗	
缬	xfkm			〖󰄪※󰂯※󰃏※󰃚〗	
缮	xuuk	xuu		〖󰄪※󰄜※󰄕※󰃏〗	
缯	xulj			〖󰄪※󰄒※󰀺※󰃋〗	
骣	cgnb			〖󰀊※󰀞※󰃡※󰂍〗	
畿	xxal			〖󰄩※󰄩※󰂇※󰃐〗	
耩	fsaf			〖󰂭※󰄅※󰀀※󰂮〗	
耨	fsdf			〖󰂭※󰄅※󰂡※󰂳〗	
耪	fsyy			〖󰂭※󰄅※󰄶※󰄸〗	
璞	goug			〖󰂷※󰃬※󰄕※󰂹〗	
璟	gjyi			〖󰂷※󰃋※󰁸※󰃅〗	
靛	geph			〖󰁽※󰂧※󰃰※󰁾〗	
璠	gtol			〖󰂷※󰄋※󰃪※󰃐〗	
璘	goqg			〖󰂷※󰃪※󰃹※󰂅〗	
聱	gqtb			〖󰁽※󰁡※󰄏※󰂐〗	
螯	gqtj			〖󰁽※󰁡※󰄏※󰃍〗	
髻	defk			〖󰂞※󰂥※󰂯※󰃏〗	
髭	dehx			〖󰂞※󰂥※󰂾※󰄮〗	
髹	dews			〖󰂞※󰂥※󰄥※󰄅〗	
擀	rfjf			〖󰃿※󰂱※󰃌※󰂰〗	
熹	fkuo			〖󰂯※󰃏※󰄕※󰃨〗	
甏	fkuy			〖󰂯※󰃏※󰄕※󰄼〗	
擞	rovt			〖󰃿※󰃪※󰄟※󰄏〗	
縠	fpgc			〖󰂯※󰃱※󰂶※󰂘〗	
磬	fnwd			〖󰂯※󰁅※󰄨※󰂠〗	
颞	bccm			〖󰂐※󰂘※󰂘※󰃚〗	
蕻	adaw			〖󰄖※󰂞※󰁺※󰄦〗	
鞘	afie			〖󰂊※󰀜※󰃆※󰂧〗	
颟	agmm			〖󰄖※󰂶※󰃜※󰃚〗	
薤	agqg			〖󰄖※󰂶※󰃹※󰂶〗	
薨	alpx			〖󰄖※󰃔※󰃱※󰄮〗	
檠	aqks			〖󰄖※󰃷※󰃏※󰄅〗	
薏	aujn			〖󰄖※󰄓※󰃋※󰃢〗	
薮	aovt			〖󰄖※󰃪※󰄟※󰄏〗	
薜	anku			〖󰄖※󰃡※󰃏※󰄔〗	
薅	avdf			〖󰄖※󰄟※󰂡※󰂳〗	
樾	sfhn			〖󰄅※󰂮※󰁾※󰁐〗	
橛	sduw			〖󰄅※󰂡※󰄕※󰄤〗	
橇	seee			〖󰄅※󰂬※󰂬※󰂬〗	
樵	swyo			〖󰄅※󰄥※󰁷※󰃨〗	
檎	swyc			〖󰄅※󰄤※󰄶※󰂙〗	
橹	sqgj			〖󰄅※󰁢※󰂶※󰃋〗	
樽	susf			〖󰄅※󰄒※󰄇※󰂳〗	
樨	snig			〖󰄅※󰃡※󰃃※󰀟〗	
橼	sxxe			〖󰄅※󰄪※󰄰※󰀓〗	
墼	lbwf			〖󰃗※󰂔※󰄨※󰂮〗	
橐	gkhs			〖󰂶※󰃏※󰂺※󰄅〗	
翮	gkmn			〖󰂶※󰃏※󰃜※󰃥〗	
醛	sgag			〖󰄇※󰂶※󰄖※󰂷〗	
醐	sgde			〖󰄇※󰂶※󰂟※󰂧〗	
醍	sgjh			〖󰄇※󰂶※󰃊※󰁾〗	
醚	sgop	sgo		〖󰄇※󰂶※󰃪※󰃮〗	
磲	dias			〖󰂠※󰃁※󰂋※󰄅〗	
赝	dwwm			〖󰂡※󰄥※󰄥※󰃚〗	
飙	dddr			〖󰂣※󰂣※󰂣※󰄄〗	
殪	gqfu			〖󰂶※󰃹※󰂯※󰄕〗	
霖	fssu	fss		〖󰀙※󰄅※󰄅※󰁧〗	捺·上下〔丶 ⿱〕
霏	fhdd			〖󰀙※󰂺※󰂜※󰂜〗	
霓	feqb	feq		〖󰀙※󰂪※󰃺※󰀅〗	折·上下〔乛 ⿱〕
錾	lrqf			〖󰃖※󰄀※󰃴※󰀘〗	横·上下〔一 ⿱〕
辚	loqg			〖󰃖※󰃪※󰃹※󰂅〗	
臻	gcft			〖󰂶※󰂙※󰂮※󰄌〗	
遽	hgep			〖󰃀※󰂶※󰀓※󰃮〗	
氅	imke			〖󰃆※󰃜※󰃏※󰂬〗	
瞟	hsfi			〖󰂼※󰄈※󰂭※󰃅〗	
瞠	hipf			〖󰂼※󰃆※󰃱※󰂮〗	
瞰	hnbt			〖󰂼※󰃦※󰂐※󰄏〗	
嚄	kawc			〖󰃏※󰄖※󰄥※󰂘〗	
嚆	kayk			〖󰃏※󰄖※󰁸※󰃏〗	
噤	kssi			〖󰃏※󰄅※󰄅※󰃅〗	
暾	jybt			〖󰃊※󰁸※󰂎※󰄏〗	
蹀	khas			〖󰃏※󰂾※󰂊※󰄅〗	
踹	khmj			〖󰃏※󰂾※󰃘※󰀭〗	
踵	khtf			〖󰃏※󰂾※󰄋※󰂮〗	
踽	khty			〖󰃏※󰂾※󰄋※󰄼〗	
蹉	khua			〖󰃏※󰂾※󰄝※󰂆〗	
蹁	khya			〖󰃏※󰂾※󰄼※󰄖〗	
螨	jagw			〖󰃍※󰄖※󰂶※󰄤〗	
蟒	jada			〖󰃍※󰄖※󰂣※󰂉〗	
螈	jdri			〖󰃍※󰂡※󰃽※󰃅〗	
螅	jthn			〖󰃍※󰄋※󰂼※󰃢〗	
螭	jyrc			〖󰃍※󰄶※󰄄※󰂙〗	
螠	juwl			〖󰃍※󰄕※󰄦※󰃕〗	
螟	jpju	jpj		〖󰃍※󰃱※󰃋※󰄘〗	
噱	khge			〖󰃏※󰃀※󰂶※󰀓〗	
噬	ktaw	kta		〖󰃏※󰄍※󰂆※󰄤〗	
噫	kujn			〖󰃏※󰄓※󰃋※󰃢〗	
噻	kpaf			〖󰃏※󰃰※󰀀※󰂮〗	
噼	knku			〖󰃏※󰃡※󰃏※󰄔〗	
罹	lnwy			〖󰃔※󰃣※󰄥※󰁷〗	
圜	llge			〖󰃒※󰃔※󰂶※󰀔〗	
䦃	qafj			〖󰃵※󰄖※󰂮※󰃊〗	
镖	qsfi			〖󰃵※󰄈※󰂭※󰃅〗	
镗	qipf			〖󰃵※󰃆※󰃱※󰂮〗	
镘	qjlc			〖󰃵※󰃋※󰃔※󰂘〗	
镚	qmee			〖󰃵※󰃘※󰂧※󰂧〗	
镛	qovh			〖󰃵※󰃫※󰁬※󰂺〗	
镝	qyud			〖󰃵※󰄶※󰄒※󰂟〗	
镞	qytd			〖󰃵※󰄸※󰁿※󰂝〗	
镠	qnwe			〖󰃵※󰃥※󰄤※󰂥〗	
氇	eqgj			〖󰂬※󰁢※󰂶※󰃋〗	
氆	euoj			〖󰂬※󰄕※󰃬※󰃋〗	
憩	tdtn			〖󰄋※󰂟※󰄋※󰃢〗	
穑	tfuk			〖󰄌※󰂱※󰄕※󰃏〗	
篝	tamf			〖󰄍※󰀀※󰃜※󰂮〗	
篥	tssu			〖󰄍※󰄈※󰄅※󰁧〗	捺·上下〔丶 ⿱〕
篦	ttlx			〖󰄍※󰄋※󰃒※󰄮〗	
篪	trhw			〖󰄍※󰃼※󰃀※󰄨〗	
篙	tymk			〖󰄍※󰁸※󰃜※󰃏〗	
盥	eilf			〖󰀗※󰃂※󰃕※󰀘〗	横·上下〔一 ⿱〕
劓	thlj			〖󰄋※󰂼※󰃐※󰃉〗	
翱	rdfn			〖󰃽※󰂝※󰂱※󰃥〗	
魉	rqcw			〖󰃽※󰁜※󰂙※󰄤〗	
魈	rqce			〖󰃽※󰁜※󰂙※󰂧〗	
徼	tryt			〖󰄎※󰃽※󰄸※󰄏〗	
歙	wgkw			〖󰄤※󰂶※󰃏※󰄤〗	
膳	euuk	euu		〖󰂧※󰄜※󰄕※󰃏〗	
膦	eoqg			〖󰂧※󰃪※󰃹※󰂅〗	
膙	exkj			〖󰂧※󰄬※󰃏※󰃍〗	
鲮	qgft			〖󰁢※󰀞※󰂮※󰄐〗	
鲱	qghd			〖󰁢※󰀞※󰂺※󰂜〗	
鲲	qgjx			〖󰁢※󰀞※󰃋※󰄮〗	
鲳	qgjj			〖󰁢※󰀞※󰃊※󰃋〗	
鲴	qgld			〖󰁢※󰀞※󰃒※󰂟〗	
鲵	qgeq			〖󰁢※󰀞※󰂪※󰃺〗	
鲷	qgmk			〖󰁢※󰀞※󰀼※󰃏〗	
鲻	qgvl			〖󰁢※󰀞※󰄞※󰃐〗	
獴	qtae			〖󰃻※󰁥※󰄖※󰀓〗	
獭	qtsm	qts		〖󰃻※󰁥※󰄅※󰃚〗	
獬	qtqg			〖󰃻※󰁥※󰃸※󰀟〗	
邂	qevp			〖󰃸※󰂨※󰄠※󰃮〗	
鹧	oaog			〖󰃫※󰂊※󰃨※󰂶〗	
廨	oqeg			〖󰃫※󰃸※󰂨※󰀟〗	
赟	ygam			〖󰄷※󰂶※󰀁※󰃚〗	
瘰	ulxi			〖󰄛※󰃐※󰄩※󰃅〗	
廪	oyli			〖󰃫※󰄶※󰃒※󰃅〗	
瘿	ummv			〖󰄛※󰃚※󰃚※󰄟〗	
瘵	uwfi			〖󰄛※󰁯※󰂭※󰃅〗	
瘴	uujk			〖󰄛※󰄓※󰃌※󰀵〗	竖·杂合〔丨 ⿻〕
癃	ubtg			〖󰄛※󰂏※󰄐※󰁽〗	
瘳	unwe			〖󰄛※󰃥※󰄤※󰂥〗	
斓	yusl			〖󰄷※󰄙※󰄅※󰀹〗	
麇	oxxt			〖󰁙※󰁴※󰄮※󰄌〗	
麈	oxxg			〖󰁙※󰁴※󰄮※󰂷〗	
嬴	yevy			〖󰄹※󰂧※󰄟※󰄼〗	
壅	yxtf			〖󰄶※󰁲※󰄋※󰂮〗	
羲	ugty			〖󰄒※󰂷※󰄌※󰄼〗	
糗	othd			〖󰃪※󰄋※󰂼※󰂣〗	
瞥	ithf			〖󰃇※󰄏※󰂼※󰀘〗	横·上下〔一 ⿱〕
甑	uljy			〖󰄒※󰀺※󰃊※󰄼〗	
燎	odui			〖󰃩※󰂝※󰄒※󰃅〗	
燠	otmd			〖󰃩※󰄋※󰀿※󰂝〗	
燔	otol			〖󰃩※󰄋※󰃪※󰃐〗	
燧	ouep			〖󰃩※󰄕※󰀓※󰃮〗	
濑	iskm			〖󰃁※󰄅※󰃏※󰃚〗	
濉	ihwy			〖󰃁※󰂼※󰄥※󰁷〗	
潞	ikhk			〖󰃁※󰃏※󰂾※󰃏〗	
澧	imau			〖󰃁※󰀿※󰁺※󰄕〗	
澹	iqdy			〖󰃁※󰃸※󰂡※󰄳〗	
澥	iqeg			〖󰃁※󰃸※󰂨※󰀟〗	
澶	iylg			〖󰃁※󰄶※󰃒※󰂶〗	
濂	iouw			〖󰃁※󰃫※󰄕※󰄦〗	
褰	pawe			〖󰃰※󰀀※󰄦※󰀔〗	
寰	plge			〖󰃰※󰃔※󰂶※󰀔〗	
窸	pwtn			〖󰃰※󰄦※󰄋※󰃢〗	
褶	punr			〖󰃳※󰁧※󰃥※󰃽〗	
禧	pyfk			〖󰃲※󰁶※󰂯※󰃏〗	
嬖	nkuv			〖󰃡※󰃏※󰄔※󰄟〗	
犟	xkjg			〖󰄬※󰃏※󰃍※󰀟〗	
隰	bjxo			〖󰂏※󰃋※󰄩※󰃨〗	
嬗	vylg			〖󰄟※󰄶※󰃒※󰂶〗	
颡	cccm			〖󰂘※󰂘※󰂘※󰃚〗	
缱	xkhp			〖󰄪※󰃏※󰂺※󰃮〗	
缲	xkks			〖󰄪※󰃏※󰃏※󰄅〗	
缳	xlge			〖󰄪※󰃔※󰂶※󰀔〗	
璨	ghqo			〖󰂷※󰀥※󰃹※󰃪〗	
璩	ghge			〖󰂷※󰃀※󰂶※󰀓〗	
璐	gkhk			〖󰂷※󰃏※󰂾※󰃏〗	
璪	gkks			〖󰂷※󰃏※󰃏※󰄅〗	
螫	fotj			〖󰂮※󰁖※󰄏※󰃍〗	
擤	rthj			〖󰃿※󰄋※󰂼※󰀯〗	
壕	fype	fyp		〖󰂮※󰁸※󰃱※󰀓〗	
觳	fpgc			〖󰂯※󰃱※󰂶※󰂘〗	
罄	fnwb			〖󰂯※󰁅※󰄨※󰂔〗	
擢	rnwy			〖󰃿※󰃥※󰄥※󰁷〗	
薹	afkf			〖󰄖※󰂯※󰃏※󰂮〗	
鞡	afru			〖󰂊※󰀜※󰃿※󰄓〗	
鞬	afvp			〖󰂊※󰀜※󰁬※󰃯〗	
薷	afdj			〖󰄖※󰀙※󰂢※󰀭〗	
薰	atgo			〖󰄖※󰄋※󰂶※󰃨〗	
藓	aqgu			〖󰄖※󰁢※󰀞※󰄜〗	
藁	ayms			〖󰄖※󰁸※󰃜※󰄅〗	
檄	sryt	sry		〖󰄅※󰃽※󰄸※󰄏〗	
檩	syli			〖󰄅※󰄶※󰃒※󰃅〗	
懋	scnn			〖󰄅※󰁻※󰃦※󰃢〗	
醢	sgdl			〖󰄇※󰂶※󰁼※󰃕〗	
翳	atdn			〖󰂋※󰁿※󰂝※󰃥〗	
礅	dybt			〖󰂠※󰁸※󰂎※󰄏〗	
磴	dwgu			〖󰂠※󰄧※󰂶※󰄕〗	
鹩	dujg			〖󰂝※󰄒※󰃋※󰂶〗	
龋	hwby			〖󰂾※󰄤※󰂔※󰄼〗	
龌	hwbf			〖󰂾※󰄤※󰂔※󰂮〗	
豳	mgee			〖󰃘※󰂶※󰀓※󰀓〗	
壑	hpgf			〖󰀥※󰃱※󰂶※󰂮〗	
黻	oidy			〖󰃬※󰃇※󰁼※󰄼〗	
嚏	kfph			〖󰃏※󰂱※󰃱※󰁾〗	
嚅	kfdj			〖󰃏※󰀙※󰂢※󰀭〗	
蹑	khbc			〖󰃏※󰂾※󰂐※󰂘〗	
蹒	khaw			〖󰃏※󰂾※󰄖※󰄤〗	
蹊	khed			〖󰃏※󰂾※󰂦※󰂝〗	
蟥	jamw			〖󰃍※󰁺※󰃙※󰄦〗	
螬	jgmj			〖󰃍※󰂶※󰀿※󰃊〗	
螵	jsfi			〖󰃍※󰄈※󰂭※󰃅〗	
疃	lujf			〖󰃐※󰄓※󰃋※󰂮〗	
螳	jipf			〖󰃍※󰃆※󰃱※󰂮〗	
蟑	jujh			〖󰃍※󰄓※󰃌※󰀢〗	竖·左右〔丨 ⿰〕
嚓	kpwi			〖󰃏※󰃰※󰁯※󰃅〗	
羁	lafg			〖󰃔※󰂊※󰀜※󰂶〗	
罽	ldoj			〖󰃔※󰂡※󰃩※󰃉〗	
罾	lulj			〖󰃔※󰄒※󰀺※󰃋〗	
嶷	mxth			〖󰃘※󰄮※󰁿※󰁾〗	
黜	lfom			〖󰀹※󰂮※󰃨※󰃘〗	
黝	lfoe			〖󰀹※󰂮※󰃨※󰂫〗	
髁	mejs			〖󰀾※󰂧※󰃋※󰄅〗	
髀	merf			〖󰀾※󰂧※󰃽※󰂱〗	
镡	qsjh			〖󰃵※󰄈※󰃌※󰀢〗	竖·左右〔丨 ⿰〕
镢	qduw			〖󰃵※󰂡※󰄕※󰄤〗	
镣	qdui	qdu		〖󰃵※󰂝※󰄒※󰃅〗	
镦	qybt			〖󰃵※󰁸※󰂎※󰄏〗	
镧	qusl			〖󰃵※󰄙※󰄅※󰀹〗	
镩	qpwh			〖󰃵※󰃰※󰄦※󰂺〗	
镪	qxkj			〖󰃵※󰄬※󰃏※󰃍〗	
镫	qwgu			〖󰃵※󰄧※󰂶※󰄕〗	
罅	tfbf			〖󰁿※󰂱※󰂔※󰀛〗	
黏	twik			〖󰄌※󰄤※󰃃※󰃏〗	
簌	tskw			〖󰄍※󰄅※󰃏※󰄤〗	
篾	tlaw			〖󰄍※󰃔※󰂇※󰄤〗	
篼	trqq			〖󰄍※󰃽※󰁚※󰃺〗	
簖	tonr			〖󰄍※󰃪※󰄃※󰄀〗	
簋	tvlf			〖󰄍※󰄣※󰃕※󰀘〗	横·上下〔一 ⿱〕
鼢	enuv			〖󰂪※󰁐※󰁦※󰄠〗	
黛	wayo			〖󰄥※󰀁※󰄼※󰃨〗	
儡	wlll	wll		〖󰄥※󰃐※󰃐※󰃐〗	
鹪	wyog			〖󰄥※󰁷※󰃨※󰂶〗	
鼾	thlf			〖󰄋※󰂼※󰃐※󰂰〗	
皤	rtol			〖󰃽※󰄋※󰃪※󰃐〗	
魍	rqcn			〖󰃽※󰁜※󰂙※󰄃〗	
龠	wgka			〖󰄤※󰂶※󰃏※󰄖〗	
繇	etfi			〖󰂦※󰁿※󰂱※󰃅〗	
貘	eajd			〖󰂩※󰄖※󰃋※󰂝〗	
邈	erqp			〖󰂩※󰃽※󰃺※󰃮〗	
貔	etlx			〖󰂩※󰄋※󰃒※󰄮〗	
臌	efkc			〖󰂧※󰂯※󰃏※󰂘〗	
膻	eylg			〖󰂧※󰄶※󰃒※󰂶〗	
臆	eujn	euj		〖󰂧※󰄓※󰃋※󰃢〗	
臃	eyxy	eyx		〖󰂧※󰄶※󰁲※󰁷〗	
鲼	qgfm			〖󰁢※󰀞※󰂱※󰃚〗	
鲽	qgas			〖󰁢※󰀞※󰂊※󰄅〗	
鳀	qgjh			〖󰁢※󰀞※󰃊※󰁾〗	
鳃	qgln	qgl		〖󰁢※󰀞※󰃐※󰃢〗	
鳅	qgto			〖󰁢※󰀞※󰄌※󰃩〗	
鳇	qgrg			〖󰁢※󰀞※󰃽※󰂷〗	
鳊	qgya			〖󰁢※󰀞※󰄼※󰄖〗	
螽	tujj			〖󰄐※󰁦※󰃍※󰃍〗	
燮	yooc			〖󰄳※󰃩※󰃩※󰂘〗	
鹫	yidg			〖󰁸※󰃅※󰁼※󰂶〗	
襄	ykke	ykk		〖󰄶※󰃏※󰃏※󰀔〗	
糜	osso			〖󰃫※󰄅※󰄅※󰃪〗	
縻	ossi			〖󰃫※󰄅※󰄅※󰃅〗	
膺	owwe			〖󰃫※󰄥※󰄥※󰂧〗	
癍	ugyg			〖󰄛※󰂷※󰄷※󰂷〗	
麋	oxxo			〖󰁙※󰁴※󰄮※󰃪〗	
懑	iagn			〖󰃁※󰄖※󰂶※󰃢〗	
濡	ifdj			〖󰃁※󰀙※󰂢※󰀭〗	
濮	iwog			〖󰃁※󰄥※󰃬※󰂹〗	
濞	ithj			〖󰃁※󰄋※󰂼※󰀯〗	
濠	iype			〖󰃁※󰁸※󰃱※󰀓〗	
濯	inwy			〖󰃁※󰃥※󰄥※󰁷〗	
蹇	pawh			〖󰃰※󰀀※󰄦※󰁾〗	
謇	pawy			〖󰃰※󰀀※󰄦※󰄳〗	
邃	pwup			〖󰃰※󰄦※󰄕※󰃮〗	
襁	puxj			〖󰃳※󰁧※󰄬※󰃍〗	
檗	nkus			〖󰃡※󰃏※󰄔※󰄅〗	
擘	nkur			〖󰃡※󰃏※󰄔※󰃾〗	
孺	bfdj	bfd		〖󰂎※󰀙※󰂢※󰀭〗	
隳	bdan			〖󰂏※󰁼※󰂆※󰃤〗	
嬷	vosc			〖󰄟※󰃫※󰄅※󰂙〗	
蟊	cnhj			〖󰁻※󰃦※󰂻※󰃍〗	
鹬	cnhg			〖󰁻※󰃦※󰂻※󰂶〗	
鍪	cnhq			〖󰁻※󰃦※󰂻※󰃴〗	
鏊	gqtq			〖󰁽※󰁡※󰄏※󰃴〗	
鳌	gqtg			〖󰁽※󰁡※󰄏※󰂶〗	
鬈	deub			〖󰂞※󰂥※󰄒※󰂑〗	
鬃	depi	dep		〖󰂞※󰂥※󰃰※󰃅〗	
瞽	fkuh			〖󰂯※󰃏※󰄕※󰂼〗	
鞯	afab			〖󰂊※󰀜※󰄖※󰂍〗	
鞨	afjn			〖󰂊※󰀜※󰃊※󰄃〗	
鞫	afqy			〖󰂊※󰀜※󰃷※󰄳〗	
鞧	afug			〖󰂊※󰀜※󰄒※󰂶〗	
鞣	afcs			〖󰂊※󰀜※󰁻※󰄅〗	
藜	atqi			〖󰄖※󰄌※󰃷※󰃃〗	
藠	arrr			〖󰄖※󰃽※󰃽※󰃽〗	
藩	aitl			〖󰄖※󰃁※󰄋※󰃐〗	
醪	sgne			〖󰄇※󰂶※󰃥※󰂥〗	
蹙	dhih			〖󰂤※󰂽※󰃅※󰁾〗	
礓	dglg			〖󰂠※󰂶※󰃐※󰂶〗	
燹	gego			〖󰂶※󰀓※󰂶※󰃩〗	
餮	gqwv			〖󰂶※󰃹※󰄤※󰄣〗	
瞿	hhwy			〖󰂼※󰂼※󰄥※󰁷〗	
曛	jtgo			〖󰃊※󰄋※󰂶※󰃨〗	
颢	jyim			〖󰃋※󰁸※󰃅※󰃚〗	
曜	jnwy			〖󰃊※󰃥※󰄥※󰁷〗	
躇	khaj			〖󰃏※󰂾※󰄖※󰃊〗	
蹚	khif			〖󰃏※󰂾※󰃆※󰂮〗	
鹭	khtg			〖󰃏※󰂾※󰄐※󰂶〗	
蟛	jfke			〖󰃍※󰂯※󰃏※󰂥〗	
蟪	jgjn			〖󰃍※󰂶※󰃋※󰃢〗	
