unicode	char	group	level	ids	strokes	pinyin	stroke_seq	radical	freq	basic
U+68A0	梠	0	三级	⿰木吕	10	lǚ	1234251251	木	1	0
U+6834	栴	0	三级	⿰木⿱𠂉丹	10	zhān	1234313541	木	16	0
U+68B4	梴	0	三级	⿰木延	10	chān	1234321554	木	3	0
U+6812	栒	0	三级	⿰木旬	10	xún	1234352511	木	22	0
U+914E	酎	0	三级	⿰酉寸	10	zhòu	1253511124	酉	61	0
U+914F	酏	0	三级	⿰酉也	10	yǐ	1253511525	酉	14	0
U+2B806	𫠆	0	三级	⿰支页	10	kuǐ	1254132534	頁	0	0
U+7835	砵	0	三级	⿰石本	10	bō	1325112341	石	18	0
U+7820	砠	0	三级	⿰石且	10	jū	1325125111	石	4	0
U+782B	砫	0	三级	⿰石主	10	zhù	1325141121	石	26	0
U+782C	砬	0	三级	⿰石立	10	lá	1325141431	石	262	0
U+7841	硁	0	三级	⿰石𢀖	10	kēng	1325154121	石	25	0
U+6067	恧	0	三级	⿱而心	10	nǜ	1325224544	心	70	0
U+7FC3	翃	0	三级	⿰厷羽	10	hóng	1354541541	羽	107	0
U+90EA	郪	0	三级	⿰妻阝	10	qī	1511253152	邑（阝，在右）	9	0
U+28408	𨐈	0	三级	⿰车光	10	guāng	1521243135	車	0	0
U+8F80	辀	0	三级	⿰车舟	10	zhōu	1521335414	車	23	0
U+8F81	辁	0	三级	⿰车全	10	quán	1521341121	车	6	0
U+2C317	𬌗	0	三级	⿰牙合	10	hé	1523341251		0	0
U+5255	剕	0	三级	⿰非刂	10	fèi	2111211122	刀（刂）	9	0
U+8D40	赀	0	三级	⿱此贝	10	zī	2121352534	贝	367	0
U+54E2	哢	0	三级	⿰口弄	10	lòng	2511121132	口	159	0
U+6645	晅	0	三级	⿰日亘	10	xuǎn	2511125111	日	34	0
U+664A	晊	0	三级	⿰日至	10	zhì	2511154121	日	57	0
U+551D	唝	0	三级	⿰口贡	10	hǒng	2511212534	口	15	0
U+54F3	哳	0	三级	⿰口折	10	zhā	2511213312	口	68	0
U+54F1	哱	0	三级	⿰口孛	10	bō	2511245521	口	11	0
U+5194	冔	0	三级	⿱冃吁	10	xǔ	2511251112	冂	0	0
U+6654	晔	0	三级	⿰日华	10	yè	2511323512	日	5540	0
U+6650	晐	0	三级	⿰日亥	10	gāi	2511415334	日	0	0
U+6656	晖	0	三级	⿰日军	10	huī	2511451512	日	19478	0
U+7556	畖	0	三级	⿰田瓜	10	wā	2512133544	田	1	0
U+8684	蚄	0	三级	⿰虫方	10	fāng	2512144153	虫	0	0
U+8686	蚆	0	三级	⿰虫巴	10	bā	2512145215	虫	8	0
U+2B461	𫑡	0	三级	⿰黾阝	10	méng	2512511552	邑（阝，在右）	0	0
U+5E31	帱	0	三级	⿰巾寿	10	chóu	2521113124	巾	35	0
U+5D01	崁	0	三级	⿱山坎	10	kàn	2521213534	山	275	0
U+5CFF	峿	0	三级	⿰山吾	10	wú	2521251251	山	0	0
U+2AA36	𪨶	0	三级	⿳山大车	10	shē	2521341512	山	0	0
U+5D04	崄	0	三级	⿰山佥	10	xiǎn	2523414431	山	15	0
U+5E28	帨	0	三级	⿰巾兑	10	shuì	2524325135	巾	25	0
U+5D00	崀	0	三级	⿱山良	10	làng	2524511534	山	3	0
U+8D46	赆	0	三级	⿰贝尽	10	jìn	2534513444	贝	41	0
U+2CB38	𬬸	0	三级	⿰钅术	10	shù	3111512344		0	0
U+94B7	钷	0	三级	⿰钅叵	10	pǒ	3111512515	钅	38	0
U+2CB3B	𬬻	0	三级	⿰钅卢	10	lú	3111521513		0	0
U+2CB39	𬬹	0	三级	⿰钅申	10	shén	3111525112		0	0
U+2CB3F	𬬿	0	三级	⿰钅召	10	zhāo	3111553251		0	0
U+2CB41	𬭁	0	三级	⿰钅母	10	mǔ	3111555414		0	0
U+771A	眚	0	三级	⿱生目	10	shěng	3112125111	目	119	0
U+7521	甡	0	三级	⿰生生	10	shēn	3112131121	生	110	0
U+7B2B	笫	0	三级	⿱竹𠂔	10	zǐ	3143143523	⺮	611	0
U+503B	倻	0	三级	⿰亻耶	10	yē	3212211152	亻	22	0
U+5034	倴	0	三级	⿰亻奔	10	bèn	3213412132	人（亻）	3	0
U+8129	脩	0	三级	⿰⿰亻丨𡕙	10	xiū	3223542511	⺼	174	0
U+502E	倮	0	三级	⿰亻果	10	luǒ	3225111234	亻	275	0
U+5015	倕	0	三级	⿰亻垂	10	chuí	3231212211	人（亻）	17	0
U+501E	倞	0	三级	⿰亻京	10	jìng	3241251234	亻	33	0
U+2B8B8	𫢸	0	三级	⿰亻单	10	dàn	3243251112		0	0
U+5013	倓	0	三级	⿰亻炎	10	tán	3243344334	人（亻）	74	0
U+5027	倧	0	三级	⿰亻宗	10	zōng	3244511234	人（亻）	144	0
U+8843	衃	0	三级	⿰血不	10	pēi	3252211324	血	0	0
U+8652	虒	0	三级	⿸𠂆虎	10	sī	3321531535	虎	5	0
U+822D	舭	0	三级	⿰舟比	10	bǐ	3354141535	舟	20	0
U+822F	舯	0	三级	⿰舟中	10	zhōng	3354142512	舟	103	0
U+8225	舥	0	三级	⿰舟巴	10	pā	3354145215	舟	1	0
U+74DE	瓞	0	三级	⿺瓜失	10	dié	3354431134	瓜	54	0
U+9B2F	鬯	0	三级	⿱𠚍匕	10	chàng	3444445235	鬯	129	0
U+9E30	鸰	0	三级	⿰令鸟	10	líng	3445435451	鸟	239	0
